Optimizer,objfname,ExecutionTime,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25,Iter26,Iter27,Iter28,Iter29,Iter30,Iter31,Iter32,Iter33,Iter34,Iter35,Iter36,Iter37,Iter38,Iter39,Iter40,Iter41,Iter42,Iter43,Iter44,Iter45,Iter46,Iter47,Iter48,Iter49,Iter50,Iter51,Iter52,Iter53,Iter54,Iter55,Iter56,Iter57,Iter58,Iter59,Iter60,Iter61,Iter62,Iter63,Iter64,Iter65,Iter66,Iter67,Iter68,Iter69,Iter70,Iter71,Iter72,Iter73,Iter74,Iter75,Iter76,Iter77,Iter78,Iter79,Iter80,Iter81,Iter82,Iter83,Iter84,Iter85,Iter86,Iter87,Iter88,Iter89,Iter90,Iter91,Iter92,Iter93,Iter94,Iter95,Iter96,Iter97,Iter98,Iter99,Iter100
CSA,teamSizeModel,1.2198739051818848,215.794,209.392,200.504,196.13,196.13,193.504,188.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998
CSA,teamSizeModel,1.2877140045166016,200.392,188.504,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13
CSA,teamSizeModel,1.2146494388580322,213.794,206.392,199.392,199.392,193.392,193.392,188.504,188.504,188.504,188.504,188.504,188.504,188.504,188.504,188.504,188.504,188.504,188.504,188.504,188.504,188.504,185.924,185.924,184.26999999999998,184.26999999999998,184.26999999999998,184.26999999999998,184.26999999999998,184.26999999999998,184.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998,179.26999999999998
CSA,teamSizeModel,1.242889404296875,217.392,198.392,192.504,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,187.13,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924
CSA,teamSizeModel,1.1329429149627686,215.71,215.71,197.794,194.392,194.392,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504,180.504
CSA,teamSizeModel,1.280257225036621,225.392,206.392,200.504,192.13,191.504,185.504,185.504,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13,181.13
CSA,teamSizeModel,1.2056992053985596,229.71,213.794,212.392,205.504,204.13,196.13,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,182.504,182.504,182.504,182.504,182.504,182.504,182.504,182.504,182.504,182.504,182.504,182.504,182.504,182.504,182.504,182.504,182.504,182.504,182.504,182.504,182.504,182.504,182.504,182.504,182.504,182.504,182.504,182.504,182.504,182.504,182.504,182.504,182.504,182.504,182.504,182.504,182.504,182.504,182.504,175.392,175.392,175.392,175.392,175.392,175.392,175.392,175.392,175.392,175.392,175.392,175.392,175.392,175.392,175.392,175.392,175.392,175.392,175.392,175.392,175.392,175.392,175.392,175.392,175.392,175.392,175.392,175.392,175.392,175.392,175.392,175.392,175.392,175.392,175.392,175.392,175.392,175.392,175.392,175.392,175.392,175.392,175.392,175.392,175.392,175.392,175.392,175.392,175.392
CSA,teamSizeModel,1.2609293460845947,206.392,202.504,201.13,191.13,189.26999999999998,189.26999999999998,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924,188.924
CSA,teamSizeModel,1.179609775543213,209.392,194.392,186.504,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13,183.13
CSA,teamSizeModel,1.2447443008422852,205.392,203.504,195.504,195.504,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13,182.13
CSA,teamSizeModel,1.1847116947174072,208.71,197.794,194.392,194.392,192.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13,184.13
CSA,teamSizeModel,1.2283172607421875,187.392,176.504,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13
CSA,teamSizeModel,1.246666431427002,235.71,228.392,211.392,208.504,200.13,200.13,195.924,188.26999999999998,188.26999999999998,188.26999999999998,188.26999999999998,188.26999999999998,188.26999999999998,188.26999999999998,188.26999999999998,188.26999999999998,188.26999999999998,188.26999999999998,188.26999999999998,188.26999999999998,188.26999999999998,188.26999999999998,188.26999999999998,188.26999999999998,188.26999999999998,188.26999999999998,188.26999999999998,188.26999999999998,188.26999999999998,188.26999999999998,188.26999999999998,188.26999999999998,188.26999999999998,188.26999999999998,188.26999999999998,188.26999999999998,188.26999999999998,188.26999999999998,188.26999999999998,188.26999999999998,188.26999999999998,188.26999999999998,188.26999999999998,188.26999999999998,188.26999999999998,188.26999999999998,188.26999999999998,188.26999999999998,188.26999999999998,188.26999999999998,188.26999999999998,188.26999999999998,188.26999999999998,188.26999999999998,188.26999999999998,188.26999999999998,188.26999999999998,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13
CSA,teamSizeModel,1.2654147148132324,223.794,203.794,193.392,192.504,187.13,182.13,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998
CSA,teamSizeModel,1.2493865489959717,209.392,190.392,182.504,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13,179.13
CSA,teamSizeModel,1.2012031078338623,218.71,218.71,218.71,216.504,200.504,200.504,200.504,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,190.13,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924
CSA,teamSizeModel,1.2560920715332031,219.71,216.392,201.504,194.13,194.13,194.13,186.13,186.13,186.13,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,185.924,182.26999999999998,182.26999999999998,182.26999999999998,182.26999999999998,182.26999999999998,182.26999999999998,182.26999999999998,182.26999999999998,182.26999999999998,182.26999999999998,182.26999999999998,182.26999999999998,182.26999999999998,182.26999999999998,182.26999999999998,182.26999999999998,182.26999999999998,182.26999999999998,182.26999999999998,182.26999999999998,182.26999999999998,182.26999999999998,182.26999999999998,182.26999999999998,182.26999999999998,182.26999999999998,182.26999999999998,182.26999999999998,182.26999999999998,182.26999999999998
CSA,teamSizeModel,1.1944580078125,216.794,205.392,193.392,191.504,190.504,186.13,186.13,186.13,185.504,185.504,185.504,185.504,185.504,185.504,185.504,185.504,185.504,185.504,185.504,185.504,185.504,185.504,185.504,185.504,185.504,185.504,185.504,185.504,180.504,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13
CSA,teamSizeModel,1.2197363376617432,196.504,195.13,195.13,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,189.26999999999998,188.13,188.13,188.13,188.13,188.13,188.13,188.13,188.13,188.13,188.13,188.13,188.13,188.13,188.13,188.13,188.13,188.13,188.13,188.13,188.13,188.13,188.13
CSA,teamSizeModel,1.2069811820983887,224.794,214.392,197.392,197.392,191.13,191.13,191.13,191.13,191.13,186.924,186.924,186.924,186.924,186.924,186.924,186.504,186.504,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998,181.26999999999998
CSA,teamSizeModel,1.2891175746917725,190.392,190.392,184.504,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13
CSA,teamSizeModel,1.2030930519104004,200.794,200.794,199.13,197.26999999999998,197.26999999999998,197.26999999999998,197.26999999999998,192.26999999999998,190.924,190.924,190.924,190.924,190.924,190.924,190.924,190.924,190.924,190.924,190.924,190.924,190.924,190.924,190.924,190.924,190.924,190.924,190.924,190.924,190.924,190.924,190.924,190.924,190.924,190.924,190.924,190.924,190.924,190.924,190.924,190.924,190.924,188.13,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998,185.26999999999998
CSA,teamSizeModel,1.216322422027588,210.794,199.392,191.392,181.504,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13
CSA,teamSizeModel,1.192986249923706,197.392,188.504,188.504,186.13,186.13,184.924,184.924,184.924,184.26999999999998,184.26999999999998,184.26999999999998,184.26999999999998,184.26999999999998,184.26999999999998,184.26999999999998,184.26999999999998,184.26999999999998,184.26999999999998,184.26999999999998,184.26999999999998,184.26999999999998,184.26999999999998,184.26999999999998,184.26999999999998,184.26999999999998,184.26999999999998,184.26999999999998,184.26999999999998,184.26999999999998,184.26999999999998,184.26999999999998,184.26999999999998,184.26999999999998,184.26999999999998,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924,182.924
CSA,teamSizeModel,1.1535751819610596,209.794,202.392,197.504,197.504,197.504,197.504,197.504,197.504,197.504,197.504,197.504,196.924,196.924,196.924,193.504,192.26999999999998,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,186.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13,185.13
CSA,teamSizeModel,1.2555418014526367,204.392,188.504,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13,178.13
DE,teamSizeModel,0.07197737693786621,207.392,191.504,182.504,182.504,179.504,175.504,166.13,166.13,166.13,166.13,166.13,166.13,166.13,166.13,166.13,166.13,166.13,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504
